,state1_feature1,state1_feature3,state1_feature4,state1_feature5,state2_feature1,state2_feature3,state2_feature4,state2_feature5,collision,state1_feature2_A,state1_feature2_B,state1_feature2_C,state1_feature2_D,state1_feature6_A,state1_feature6_B,state1_feature6_C,state1_feature6_D,state2_feature2_A,state2_feature2_B,state2_feature2_C,state2_feature2_D,state2_feature6_A,state2_feature6_B,state2_feature6_C,state2_feature6_D
212,0,2,28.24724263700037,0,1,2,20.208316500792368,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
213,0,4,42.52281854376939,0,0,1,95.26421308008614,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
214,0,1,3.757109039890738,0,1,5,44.39882143420303,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
215,0,2,12.786680122241755,1,1,2,17.470859204878565,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
216,1,2,76.55467505158609,1,0,2,19.865065268113913,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
217,0,5,0.0011634755366141114,0,1,4,28.0709742464594,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
218,1,3,41.65658284822922,1,1,1,99.93162681897128,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
219,0,2,52.251018108558846,1,1,4,26.80115005195973,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
220,0,3,5.4634420000972295,1,1,4,32.88018045784536,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
221,0,4,97.30781629723329,0,0,3,65.93281279840014,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
222,1,1,22.612533124967193,1,1,5,29.396137641029828,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
223,1,5,30.419871963628086,0,0,2,21.580425105969336,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
224,1,3,30.39425122550273,0,0,1,15.863718664959869,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
225,1,2,23.04166621173499,0,0,5,31.26826650277922,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
226,0,3,0.1473822086311416,0,0,5,10.591568962877352,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
227,1,2,72.93447940879963,0,1,1,1.8646586414782895,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
228,0,3,96.68454997992853,1,1,5,80.46416973346773,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
229,0,2,22.429348328504506,0,0,3,13.789494241457657,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
230,1,4,66.30471918034225,0,1,5,77.59768498152422,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
231,1,2,74.18963269587151,0,0,3,79.75424789866598,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
232,1,2,84.84253790905247,1,1,2,53.791952632924314,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
233,1,1,42.262919701360914,1,1,2,30.96819583129514,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
234,1,2,30.293090564042924,1,1,4,14.503273374988845,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
235,1,1,32.52951340230311,1,0,3,73.68051067209991,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
236,1,5,71.26213330985128,0,0,2,60.1386985981786,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
237,1,1,81.6779466505636,0,1,5,65.5453456493564,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
238,0,4,18.161396775660265,1,0,1,0.8669089845131039,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
239,1,1,37.09410081577652,1,0,1,92.75170157078246,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
240,1,5,90.19401967491501,1,1,3,6.629018744655024,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
241,0,4,80.66935196947392,1,0,4,36.68058851400057,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
242,1,3,98.48584027624759,0,1,5,40.27116496517002,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
243,0,3,75.42482596820807,1,1,3,0.13555244979488457,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
244,0,1,39.319520102792225,1,1,1,49.70893093507971,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
245,1,1,59.06378339946377,1,0,3,75.28089945110099,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
246,0,5,66.10142542473203,1,1,5,82.32686531147722,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
247,0,5,7.845581631712395,1,1,2,87.93969933058844,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
248,0,2,54.44969591038651,1,0,5,48.771886831536946,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
249,0,5,70.93208284726096,1,0,2,63.063619052965045,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
250,1,2,16.732130400106037,0,0,2,7.951971329649876,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
251,0,4,78.06317174255571,0,0,2,48.80382242817499,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
252,1,1,58.37727805141116,0,1,3,15.481575487173526,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
253,0,4,95.22217856975946,0,0,1,36.964311762252144,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
254,0,5,4.24222982068917,0,0,3,32.93053128645993,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
255,0,4,26.5326137555467,0,0,1,42.35405772415082,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
256,0,4,60.15538792998241,1,0,5,57.163661797413255,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
257,1,4,29.65599122059307,1,1,4,90.28766470629958,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
258,1,5,71.44241640712423,0,0,5,39.44846313475053,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
259,0,4,75.9005282521931,1,1,3,98.11311957115507,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
260,0,2,10.251596406647446,0,0,3,75.90280480512028,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
261,1,5,51.38544642067677,1,1,1,51.14810467883832,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
262,0,4,50.889055559105586,1,1,3,64.4026437111944,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
263,0,5,36.92807702155411,1,0,2,10.22241711319445,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
264,0,3,93.29248625696721,1,1,3,84.45215313136548,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
265,1,2,82.75063198732212,1,0,1,58.23574550639658,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
266,1,4,69.72093819096368,1,1,1,98.60674802096018,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
267,1,3,71.43266357349975,0,1,2,63.642874375284904,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
268,0,3,46.17161438131191,0,1,1,83.4111583266325,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
269,0,5,92.09945210965759,1,0,4,79.97627427952398,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
270,1,3,69.45954272532853,0,1,5,34.546115146826885,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
271,1,2,72.89810616558164,1,0,3,25.961062523321164,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
272,1,2,86.16909037873452,0,1,4,43.049358343151,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
273,1,1,27.4071589342191,1,1,3,46.72413444088372,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
274,0,2,80.7070903866703,0,1,4,24.008470193664387,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
275,1,3,19.524060295649203,1,1,3,89.45978733509719,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
276,0,2,34.53419522448878,0,1,2,54.2547862300646,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
277,1,5,33.56104542698427,1,1,1,97.84443921535696,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
278,0,1,97.85254683891405,0,0,1,81.00177780462633,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
279,1,3,85.65372237479268,1,0,2,55.5704860391946,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
280,1,1,70.11698615902597,1,0,4,94.70402781443592,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
281,1,3,72.70567616153902,1,1,5,50.48748150953071,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
282,1,5,56.20727944025711,0,0,4,88.71065125186705,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
283,0,1,94.70906671085191,0,1,1,35.81447811958055,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
284,1,4,49.62587528823615,0,0,5,37.86423834040941,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
285,0,3,38.05177098698945,1,0,3,41.81306829709312,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
286,0,4,16.3035336931591,0,1,5,54.662564594324614,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
287,0,1,78.6205652261058,1,1,4,55.3490270198824,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
288,0,4,73.44439320755914,0,0,2,49.639892167708425,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
289,1,4,38.43550385241349,0,0,3,30.600097358316745,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
290,0,1,2.519341395922936,0,0,4,92.7206464790831,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
291,0,5,83.89973277180107,0,0,3,58.85860973492542,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
292,0,4,1.1417983454073632,1,1,5,40.773921619159495,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
293,1,4,70.3699779629051,0,0,1,65.11769607436182,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
294,1,5,97.02571097260571,0,1,4,76.79667578098052,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
295,1,4,43.766132814820345,1,1,2,96.07280882282431,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
296,1,4,23.497340499595275,1,0,5,49.954916226758264,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
297,0,4,70.48710100433817,0,1,4,11.209851035075879,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
298,0,2,81.71281420155852,0,0,2,44.076580143654134,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
299,1,5,54.64303160778473,1,1,4,47.897056145347136,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
300,0,4,96.70352752561462,1,1,5,89.6994078185674,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
301,0,5,5.166872165796111,1,0,4,39.48007684629531,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
302,0,3,50.479559830452814,0,1,3,95.33242648871384,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
303,1,3,71.845394732255,0,1,5,48.51319077143348,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
304,1,4,86.2640471149179,0,0,4,97.37805009789288,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
305,0,5,17.925561190779003,1,1,1,0.8198321130962194,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
306,1,5,80.00034817636814,1,1,4,89.88153748063466,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
307,1,5,55.27070757185453,1,0,3,93.11204519433507,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
308,1,2,39.65536819899632,0,0,2,96.10209357652133,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
309,1,3,13.171502857909356,1,1,2,1.3076534174614851,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
310,1,5,86.52957589089124,0,1,2,17.1700836550309,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
311,0,5,15.727320817971535,1,1,1,65.37645030932362,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
312,1,2,30.978785920909925,0,0,3,2.5472691735107134,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
313,0,2,29.004553196243688,0,1,5,6.360899617650073,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
314,0,5,87.14140341908544,1,1,2,22.10788736934419,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
315,1,1,67.2702994208898,0,1,3,51.24397687438842,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
316,0,5,79.66813971913723,1,1,4,54.590255926680754,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
317,0,5,25.046789879249896,0,1,1,3.426112279350435,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
318,0,2,62.48740996069989,1,1,3,17.036725078153115,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
319,1,2,57.17459831437487,1,0,3,49.97056733346553,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
320,1,5,83.28303767882711,0,0,5,59.394062094340526,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
321,0,5,90.60870604812605,1,1,3,14.840169648621536,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
322,1,5,1.2156771477386807,0,1,5,39.884141194697065,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
323,1,2,67.40199190587927,1,0,1,90.44014365169524,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
324,1,5,5.1835799119729025,1,0,1,99.8899287046172,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
325,1,5,54.88586650773559,1,0,4,98.72144548311412,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
326,0,4,28.76327290436782,1,1,5,88.16745102868724,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
327,0,1,30.67765995221412,0,1,5,39.46600879499458,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
328,1,3,35.29585034523566,1,1,2,68.65742920747842,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
329,1,1,62.12924490496101,1,1,2,41.65922277841987,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
330,0,4,33.40499656687692,0,0,4,64.85270268242029,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
331,0,3,73.26990505902803,0,0,1,30.943247096948323,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
332,1,5,40.45273855738697,0,0,2,60.6202253610332,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
333,0,4,6.835320030995861,0,0,3,52.37584965528499,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
334,1,5,78.37598424841073,0,1,1,2.4480265813199953,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
335,1,2,28.5758324592706,0,1,3,79.07029037461137,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
336,0,4,43.276687959926264,1,0,5,1.1897832245155615,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
337,0,2,68.54438832219016,0,0,1,29.315594225330177,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
338,1,4,33.2456157148712,1,0,4,0.592406545400237,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
339,1,4,5.658565614671563,0,0,5,37.62014132951982,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
340,0,2,37.39210470128136,1,0,5,6.316052816413931,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
341,1,3,94.44485826943034,1,1,3,91.35109668312413,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
342,0,1,64.17343972985582,1,1,5,41.56792951628686,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
343,1,5,67.1479148667207,0,0,2,45.94957748644101,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
344,0,4,63.22821536376399,0,0,1,34.98502360908549,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
345,0,5,19.899213895943678,0,0,2,62.75061542017662,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
346,0,2,41.833386410228016,0,1,3,78.44081166182038,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
347,1,5,75.09397983633183,1,1,3,64.81467430489779,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
348,1,2,10.137289755315916,0,1,1,74.82071183951275,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
349,0,5,27.785277608971228,1,0,5,90.59736635092605,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
350,1,1,27.631910846585363,1,1,4,86.35465316714287,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
351,0,1,43.2018927594506,0,0,3,67.40584527536959,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
352,0,1,98.0368740942185,0,1,1,21.46379629044286,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
353,1,1,6.750254668382194,0,1,4,63.77028510419288,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
354,1,1,51.870099438059505,1,1,5,50.60830957405109,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
355,0,1,17.936468201221047,0,0,3,71.72192310104201,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
356,1,2,97.06765454097442,1,0,1,83.29316483929149,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
357,1,4,11.33035047274642,0,1,1,74.27214971864174,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
358,0,5,40.36010023615913,1,0,1,84.65611699612853,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
359,0,1,73.78849848346061,0,0,3,6.386637334102385,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
360,1,2,70.45544280274453,0,0,4,3.1620038237463954,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
361,0,2,42.272863689393226,1,0,1,25.850056769959394,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
362,0,2,34.652416795271826,0,0,5,90.06660841086284,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
363,1,4,39.76123785528706,0,0,1,82.36592509839738,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
364,0,5,26.42762631586393,0,0,4,68.27272977953116,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
365,0,4,20.53329387067998,0,1,3,70.07586674397159,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
366,1,3,48.303969755889,0,0,1,72.66704692582125,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
367,1,2,26.853375606760732,0,0,1,94.2602700484747,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
368,0,3,28.746166489725013,0,1,5,83.21911523075576,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
369,0,1,65.67560634745571,1,1,5,62.339038702704755,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
370,1,1,96.85373316998923,1,1,1,66.57154352571405,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
371,1,4,60.363720055937506,0,1,1,21.374026206112195,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
372,1,5,7.697946706496628,0,0,5,65.73188251562725,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
373,1,3,7.558361385406698,0,1,4,42.46790124184585,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
374,0,5,95.1423220845566,1,1,2,15.296187060574374,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
375,1,4,29.729079030733363,1,0,2,80.64028192465743,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
376,1,1,9.206698608247542,0,0,1,51.02470998031456,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
377,0,5,59.90445871503815,1,0,5,97.74250416894216,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
378,1,5,62.36487782902661,0,1,3,28.167935447452496,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
379,0,1,64.85048201186882,0,0,3,48.067011230507674,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
380,1,3,26.74020278575413,0,1,2,44.79954546688681,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
381,1,1,1.5110684214475034,0,0,4,12.077952243257872,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
382,1,5,96.50153694544719,1,0,2,42.61152788307795,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
383,0,3,25.089304569110247,1,1,1,28.75534564209249,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
384,0,3,67.60262880525475,0,0,4,16.03204713669344,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
385,1,1,70.66298698787095,1,0,3,28.215558403613926,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
386,0,5,61.00074170794857,1,0,5,23.3251691266392,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
387,0,4,31.290739421364822,0,0,5,73.4073531005878,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
388,0,5,27.109625376406576,1,0,1,3.0775178259160096,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
389,0,2,59.76682827027031,0,1,2,61.74627479132213,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
390,0,4,86.60956336116915,0,1,1,76.06613420236064,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
391,0,3,94.67337289233956,0,0,5,48.07234564689732,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
392,1,4,10.590580440375764,0,1,3,93.15649800079184,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
393,1,3,15.482861259771985,1,1,5,70.78806952365353,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
394,0,3,94.47362587830797,0,1,4,74.79236513114172,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
395,1,4,73.65352283347926,1,0,5,19.693348744087025,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
396,1,3,88.29938248297731,0,0,5,77.72955758390735,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
397,1,3,20.263263413534315,0,0,4,83.20947360831148,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
398,1,2,58.758587110940184,1,1,2,36.12663884059896,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
399,0,5,70.11395944174737,0,1,5,21.336306803297123,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
400,1,5,68.01118854469726,1,0,1,38.50506792036167,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
401,1,2,40.81516908666981,1,0,5,73.96079690001372,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
402,0,4,1.5394891691308477,0,1,1,41.76390058687027,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
403,0,1,58.29260568042631,0,1,4,73.66518752247879,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
404,1,1,25.310153917960875,0,0,5,11.356454097753765,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
405,1,1,45.02542461428904,0,1,4,80.60117104884844,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
406,1,2,95.75810150838173,0,1,4,25.32074816423574,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
407,1,2,39.903531764243475,0,1,2,24.89289877145937,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
408,1,3,83.98016066644267,1,1,5,59.03809652038608,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
409,1,1,18.854060574925114,1,1,1,7.0118045746989655,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
410,0,4,67.24604980250288,0,1,1,2.6297726684668565,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
411,1,4,97.70069544389435,1,1,5,26.102866529344926,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
412,1,1,10.189310087293679,1,0,2,53.80675507348227,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
413,0,1,0.8319942227192012,0,0,2,90.76163862252272,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
414,0,1,43.35827926326144,0,1,2,84.64351763073068,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
415,0,2,9.26254830513672,1,1,1,49.04464599209754,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
416,0,2,74.83843496762313,0,1,4,3.705199369349277,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
417,1,2,91.45486638485589,1,0,2,53.52527346293091,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
418,1,5,43.402097270875885,0,0,1,70.47955999252954,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
419,1,4,25.871164215544095,1,1,1,33.91645325250337,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
420,1,4,43.44033190066098,1,0,4,11.10633032816547,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
421,1,3,72.3447817850001,1,1,5,27.85679532056594,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
422,1,2,0.9054161580370979,1,1,5,77.1588864467814,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
423,0,5,58.945398948469716,0,1,2,35.12438322833283,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
424,1,5,61.329168488737906,0,1,2,81.19814906857101,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
425,0,4,63.76882468959355,1,1,4,31.952145180747582,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
426,0,2,24.202207998087722,1,1,2,16.355503841381815,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
